 0.5779518 , -73.125 , 0      
 0.04765424 , -69.375 , 1      
 0.04797955 , 39.375 , 30     
 0.05243227 , 43.125 , 31     
 0.05163924 , 46.875 , 32     
 0.04776853 , 50.625 , 33     
 0.04962078 , 58.125 , 35     
 0.06795777 , 61.875 , 36     
 0.1985554 , 65.625 , 37     
 1.323345 , 69.375 , 38     
 5.479294 , 73.125 , 39     
