 9.189323 , -9.375 , 17     
 758.1808 , -5.625 , 18     
 7099.27 , -1.875 , 19     
 6487.963 , 1.875  , 20     
 684.9871 , 5.625  , 21     
 9.817575 , 9.375  , 22     
