 38.59499 , -17.5  , 16     
 521.0482 , -12.5  , 17     
 2898.439 , -7.5   , 18     
 7004.908 , -2.5   , 19     
 7099.27 , 2.5    , 20     
 3023.255 , 7.5    , 21     
 504.0376 , 12.5   , 22     
 34.27211 , 17.5   , 23     
