18.9692,-57.5,-37.5,-20.625,8,12,14
20.84339,-52.5,97.5,-13.125,9,39,16
24.64411,-27.5,-97.5,9.375,14,0,22
20.97097,-27.5,62.5,-46.875,14,32,7
20.49672,-17.5,-97.5,16.875,16,0,24
20.09963,-17.5,82.5,35.625,16,36,29
11.38814,-7.5,-17.5,-1.875,18,16,19
12.04183,-7.5,-17.5,1.875,18,16,20
16.03754,-7.5,-12.5,-5.625,18,17,18
60.93547,-7.5,-12.5,-1.875,18,17,19
65.2394,-7.5,-12.5,1.875,18,17,20
17.26573,-7.5,-12.5,5.625,18,17,21
46.20645,-7.5,-7.5,-5.625,18,18,18
194.6585,-7.5,-7.5,-1.875,18,18,19
209.8051,-7.5,-7.5,1.875,18,18,20
51.76554,-7.5,-7.5,5.625,18,18,21
4.88961,-7.5,-2.5,-9.375,18,19,17
82.79637,-7.5,-2.5,-5.625,18,19,18
335.8976,-7.5,-2.5,-1.875,18,19,19
369.0234,-7.5,-2.5,1.875,18,19,20
93.89394,-7.5,-2.5,5.625,18,19,21
6.147388,-7.5,-2.5,9.375,18,19,22
5.416003,-7.5,2.5,-9.375,18,20,17
82.97144,-7.5,2.5,-5.625,18,20,18
356.3516,-7.5,2.5,-1.875,18,20,19
370.3989,-7.5,2.5,1.875,18,20,20
93.45032,-7.5,2.5,5.625,18,20,21
6.468235,-7.5,2.5,9.375,18,20,22
56.88728,-7.5,7.5,-5.625,18,21,18
224.8937,-7.5,7.5,-1.875,18,21,19
238.9642,-7.5,7.5,1.875,18,21,20
59.14624,-7.5,7.5,5.625,18,21,21
22.82138,-7.5,12.5,-5.625,18,22,18
87.94813,-7.5,12.5,-1.875,18,22,19
88.5044,-7.5,12.5,1.875,18,22,20
21.22574,-7.5,12.5,5.625,18,22,21
18.37125,-7.5,17.5,-1.875,18,23,19
18.4252,-7.5,17.5,1.875,18,23,20
4.81301,-7.5,17.5,5.625,18,23,21
15.11173,-2.5,-22.5,-1.875,19,15,19
13.64442,-2.5,-22.5,1.875,19,15,20
36.6577,-2.5,-17.5,-5.625,19,16,18
143.5732,-2.5,-17.5,-1.875,19,16,19
133.8581,-2.5,-17.5,1.875,19,16,20
35.34883,-2.5,-17.5,5.625,19,16,21
12.68151,-2.5,-12.5,-9.375,19,17,17
198.8459,-2.5,-12.5,-5.625,19,17,18
764.3263,-2.5,-12.5,-1.875,19,17,19
771.1642,-2.5,-12.5,1.875,19,17,20
189.7122,-2.5,-12.5,5.625,19,17,21
12.87976,-2.5,-12.5,9.375,19,17,22
35.77789,-2.5,-7.5,-9.375,19,18,17
581.8433,-2.5,-7.5,-5.625,19,18,18
2443.062,-2.5,-7.5,-1.875,19,18,19
2450.975,-2.5,-7.5,1.875,19,18,20
577.9461,-2.5,-7.5,5.625,19,18,21
37.14364,-2.5,-7.5,9.375,19,18,22
61.48159,-2.5,-2.5,-9.375,19,19,17
1005.505,-2.5,-2.5,-5.625,19,19,18
4461.309,-2.5,-2.5,-1.875,19,19,19
4385.402,-2.5,-2.5,1.875,19,19,20
1024.509,-2.5,-2.5,5.625,19,19,21
65.71484,-2.5,-2.5,9.375,19,19,22
61.73847,-2.5,2.5,-9.375,19,20,17
1040.609,-2.5,2.5,-5.625,19,20,18
4335.375,-2.5,2.5,-1.875,19,20,19
4423.454,-2.5,2.5,1.875,19,20,20
1066.516,-2.5,2.5,5.625,19,20,21
69.26853,-2.5,2.5,9.375,19,20,22
39.1225,-2.5,7.5,-9.375,19,21,17
604.7126,-2.5,7.5,-5.625,19,21,18
2463.763,-2.5,7.5,-1.875,19,21,19
2559.456,-2.5,7.5,1.875,19,21,20
613.7321,-2.5,7.5,5.625,19,21,21
40.79281,-2.5,7.5,9.375,19,21,22
15.27274,-2.5,12.5,-9.375,19,22,17
205.0994,-2.5,12.5,-5.625,19,22,18
824.9629,-2.5,12.5,-1.875,19,22,19
853.2388,-2.5,12.5,1.875,19,22,20
207.0342,-2.5,12.5,5.625,19,22,21
13.55089,-2.5,12.5,9.375,19,22,22
42.25773,-2.5,17.5,-5.625,19,23,18
158.9591,-2.5,17.5,-1.875,19,23,19
160.9327,-2.5,17.5,1.875,19,23,20
41.80713,-2.5,17.5,5.625,19,23,21
5.094843,-2.5,22.5,-5.625,19,24,18
17.94444,-2.5,22.5,-1.875,19,24,19
18.33446,-2.5,22.5,1.875,19,24,20
4.943243,2.5,-22.5,-5.625,20,15,18
18.17307,2.5,-22.5,-1.875,20,15,19
17.73639,2.5,-22.5,1.875,20,15,20
43.88251,2.5,-17.5,-5.625,20,16,18
167.8045,2.5,-17.5,-1.875,20,16,19
164.9615,2.5,-17.5,1.875,20,16,20
44.06441,2.5,-17.5,5.625,20,16,21
15.07345,2.5,-12.5,-9.375,20,17,17
222.9079,2.5,-12.5,-5.625,20,17,18
885.0385,2.5,-12.5,-1.875,20,17,19
862.8083,2.5,-12.5,1.875,20,17,20
226.7989,2.5,-12.5,5.625,20,17,21
14.55706,2.5,-12.5,9.375,20,17,22
43.4491,2.5,-7.5,-9.375,20,18,17
652.141,2.5,-7.5,-5.625,20,18,18
2671.651,2.5,-7.5,-1.875,20,18,19
2730.931,2.5,-7.5,1.875,20,18,20
629.7589,2.5,-7.5,5.625,20,18,21
41.35307,2.5,-7.5,9.375,20,18,22
71.22944,2.5,-2.5,-9.375,20,19,17
1095.975,2.5,-2.5,-5.625,20,19,18
4688.646,2.5,-2.5,-1.875,20,19,19
4623.959,2.5,-2.5,1.875,20,19,20
1044.964,2.5,-2.5,5.625,20,19,21
69.13033,2.5,-2.5,9.375,20,19,22
69.0058,2.5,2.5,-9.375,20,20,17
1136.984,2.5,2.5,-5.625,20,20,18
4736.026,2.5,2.5,-1.875,20,20,19
4481.538,2.5,2.5,1.875,20,20,20
1070.987,2.5,2.5,5.625,20,20,21
72.12568,2.5,2.5,9.375,20,20,22
40.68563,2.5,7.5,-9.375,20,21,17
660.5976,2.5,7.5,-5.625,20,21,18
2734.465,2.5,7.5,-1.875,20,21,19
2668.16,2.5,7.5,1.875,20,21,20
636.221,2.5,7.5,5.625,20,21,21
39.98549,2.5,7.5,9.375,20,21,22
13.74342,2.5,12.5,-9.375,20,22,17
207.2464,2.5,12.5,-5.625,20,22,18
869.028,2.5,12.5,-1.875,20,22,19
890.3469,2.5,12.5,1.875,20,22,20
217.4407,2.5,12.5,5.625,20,22,21
13.62527,2.5,12.5,9.375,20,22,22
39.45069,2.5,17.5,-5.625,20,23,18
157.3441,2.5,17.5,-1.875,20,23,19
164.6643,2.5,17.5,1.875,20,23,20
41.16254,2.5,17.5,5.625,20,23,21
16.79189,2.5,22.5,-1.875,20,24,19
16.13326,2.5,22.5,1.875,20,24,20
28.43332,7.5,-27.5,46.875,21,14,32
5.604581,7.5,-17.5,-5.625,21,16,18
22.79479,7.5,-17.5,-1.875,21,16,19
20.82619,7.5,-17.5,1.875,21,16,20
5.417104,7.5,-17.5,5.625,21,16,21
25.90606,7.5,-12.5,-5.625,21,17,18
108.1355,7.5,-12.5,-1.875,21,17,19
101.1407,7.5,-12.5,1.875,21,17,20
24.902,7.5,-12.5,5.625,21,17,21
5.032997,7.5,-7.5,-9.375,21,18,17
71.71011,7.5,-7.5,-5.625,21,18,18
273.841,7.5,-7.5,-1.875,21,18,19
281.3401,7.5,-7.5,1.875,21,18,20
74.60782,7.5,-7.5,5.625,21,18,21
4.805446,7.5,-7.5,9.375,21,18,22
8.46875,7.5,-2.5,-9.375,21,19,17
116.1247,7.5,-2.5,-5.625,21,19,18
448.5027,7.5,-2.5,-1.875,21,19,19
447.9141,7.5,-2.5,1.875,21,19,20
124.6702,7.5,-2.5,5.625,21,19,21
8.552186,7.5,-2.5,9.375,21,19,22
7.784215,7.5,2.5,-9.375,21,20,17
107.3362,7.5,2.5,-5.625,21,20,18
445.7829,7.5,2.5,-1.875,21,20,19
449.0973,7.5,2.5,1.875,21,20,20
119.7333,7.5,2.5,5.625,21,20,21
8.262171,7.5,2.5,9.375,21,20,22
60.83485,7.5,7.5,-5.625,21,21,18
265.1538,7.5,7.5,-1.875,21,21,19
258.8557,7.5,7.5,1.875,21,21,20
67.80603,7.5,7.5,5.625,21,21,21
21.38731,7.5,12.5,-5.625,21,22,18
87.99309,7.5,12.5,-1.875,21,22,19
87.62521,7.5,12.5,1.875,21,22,20
22.15432,7.5,12.5,5.625,21,22,21
16.28308,7.5,17.5,-1.875,21,23,19
16.11532,7.5,17.5,1.875,21,23,20
4.884089,12.5,-2.5,-1.875,22,19,19
4.985652,12.5,-2.5,1.875,22,19,20
21.1759,22.5,92.5,-73.125,24,38,0
54.32505,67.5,62.5,28.125,33,32,27
29.99007,97.5,-97.5,-73.125,39,0,0
