0.502188,-82.5,-97.5,73.125,3,0,39
0.4886151,-77.5,-97.5,73.125,4,0,39
0.2153693,-77.5,-42.5,-9.375,4,11,17
0.2217092,-77.5,-42.5,-5.625,4,11,18
0.2252608,-77.5,-42.5,-1.875,4,11,19
0.225715,-77.5,-42.5,1.875,4,11,20
0.2232308,-77.5,-42.5,5.625,4,11,21
0.2178017,-77.5,-42.5,9.375,4,11,22
0.2174915,-77.5,-37.5,-13.125,4,12,16
0.2270282,-77.5,-37.5,-9.375,4,12,17
0.2337514,-77.5,-37.5,-5.625,4,12,18
0.2372614,-77.5,-37.5,-1.875,4,12,19
0.2378375,-77.5,-37.5,1.875,4,12,20
0.2352604,-77.5,-37.5,5.625,4,12,21
0.2294358,-77.5,-37.5,9.375,4,12,22
0.2205794,-77.5,-37.5,13.125,4,12,23
0.2154481,-77.5,-32.5,-16.875,4,13,15
0.2272711,-77.5,-32.5,-13.125,4,13,16
0.2375206,-77.5,-32.5,-9.375,4,13,17
0.2445811,-77.5,-32.5,-5.625,4,13,18
0.2481726,-77.5,-32.5,-1.875,4,13,19
0.2486385,-77.5,-32.5,1.875,4,13,20
0.246059,-77.5,-32.5,5.625,4,13,21
0.2395156,-77.5,-32.5,9.375,4,13,22
0.2303191,-77.5,-32.5,13.125,4,13,23
0.2186396,-77.5,-32.5,16.875,4,13,24
0.2236743,-77.5,-27.5,-16.875,4,14,15
0.2362483,-77.5,-27.5,-13.125,4,14,16
0.24644,-77.5,-27.5,-9.375,4,14,17
0.2539417,-77.5,-27.5,-5.625,4,14,18
0.2579094,-77.5,-27.5,-1.875,4,14,19
0.2585876,-77.5,-27.5,1.875,4,14,20
0.2553879,-77.5,-27.5,5.625,4,14,21
0.2485662,-77.5,-27.5,9.375,4,14,22
0.238976,-77.5,-27.5,13.125,4,14,23
0.226563,-77.5,-27.5,16.875,4,14,24
0.2155575,-77.5,-22.5,-20.625,4,15,14
0.230686,-77.5,-22.5,-16.875,4,15,15
0.2438158,-77.5,-22.5,-13.125,4,15,16
0.2542379,-77.5,-22.5,-9.375,4,15,17
0.2617804,-77.5,-22.5,-5.625,4,15,18
0.2663049,-77.5,-22.5,-1.875,4,15,19
0.2667725,-77.5,-22.5,1.875,4,15,20
0.2633073,-77.5,-22.5,5.625,4,15,21
0.2562405,-77.5,-22.5,9.375,4,15,22
0.2462268,-77.5,-22.5,13.125,4,15,23
0.2333956,-77.5,-22.5,16.875,4,15,24
0.2185404,-77.5,-22.5,20.625,4,15,25
0.220756,-77.5,-17.5,-20.625,4,16,14
0.2364367,-77.5,-17.5,-16.875,4,16,15
0.2498855,-77.5,-17.5,-13.125,4,16,16
0.2606767,-77.5,-17.5,-9.375,4,16,17
0.2683291,-77.5,-17.5,-5.625,4,16,18
0.272763,-77.5,-17.5,-1.875,4,16,19
0.2732259,-77.5,-17.5,1.875,4,16,20
0.2698304,-77.5,-17.5,5.625,4,16,21
0.2624612,-77.5,-17.5,9.375,4,16,22
0.2520787,-77.5,-17.5,13.125,4,16,23
0.2388682,-77.5,-17.5,16.875,4,16,24
0.2234939,-77.5,-17.5,20.625,4,16,25
0.2247808,-77.5,-12.5,-20.625,4,17,14
0.2405364,-77.5,-12.5,-16.875,4,17,15
0.254528,-77.5,-12.5,-13.125,4,17,16
0.2655378,-77.5,-12.5,-9.375,4,17,17
0.2735219,-77.5,-12.5,-5.625,4,17,18
0.2778635,-77.5,-12.5,-1.875,4,17,19
0.278139,-77.5,-12.5,1.875,4,17,20
0.2745664,-77.5,-12.5,5.625,4,17,21
0.2671273,-77.5,-12.5,9.375,4,17,22
0.2563499,-77.5,-12.5,13.125,4,17,23
0.2429928,-77.5,-12.5,16.875,4,17,24
0.227325,-77.5,-12.5,20.625,4,17,25
0.2275026,-77.5,-7.5,-20.625,4,18,14
0.2434562,-77.5,-7.5,-16.875,4,18,15
0.257533,-77.5,-7.5,-13.125,4,18,16
0.2689176,-77.5,-7.5,-9.375,4,18,17
0.2767623,-77.5,-7.5,-5.625,4,18,18
0.2809131,-77.5,-7.5,-1.875,4,18,19
0.2812366,-77.5,-7.5,1.875,4,18,20
0.2775753,-77.5,-7.5,5.625,4,18,21
0.2702368,-77.5,-7.5,9.375,4,18,22
0.2592902,-77.5,-7.5,13.125,4,18,23
0.2457801,-77.5,-7.5,16.875,4,18,24
0.2297678,-77.5,-7.5,20.625,4,18,25
0.2289817,-77.5,-2.5,-20.625,4,19,14
0.244934,-77.5,-2.5,-16.875,4,19,15
0.2590129,-77.5,-2.5,-13.125,4,19,16
0.2703001,-77.5,-2.5,-9.375,4,19,17
0.2785044,-77.5,-2.5,-5.625,4,19,18
0.2822922,-77.5,-2.5,-1.875,4,19,19
