0.8622842,-97.5,-97.5,-73.125,0,0,0
0.8654655,-97.5,-97.5,-69.375,0,0,1
0.8686461,-97.5,-97.5,-65.625,0,0,2
0.8718056,-97.5,-97.5,-61.875,0,0,3
0.8749267,-97.5,-97.5,-58.125,0,0,4
0.8780739,-97.5,-97.5,-54.375,0,0,5
0.8811279,-97.5,-97.5,-50.625,0,0,6
0.8839512,-97.5,-97.5,-46.875,0,0,7
0.8866045,-97.5,-97.5,-43.125,0,0,8
0.8891118,-97.5,-97.5,-39.375,0,0,9
0.8914881,-97.5,-97.5,-35.625,0,0,10
0.8936797,-97.5,-97.5,-31.875,0,0,11
0.8957158,-97.5,-97.5,-28.125,0,0,12
0.8975189,-97.5,-97.5,-24.375,0,0,13
0.8991221,-97.5,-97.5,-20.625,0,0,14
0.9005507,-97.5,-97.5,-16.875,0,0,15
0.9016945,-97.5,-97.5,-13.125,0,0,16
0.9023599,-97.5,-97.5,-9.375,0,0,17
0.902844,-97.5,-97.5,-5.625,0,0,18
0.9029832,-97.5,-97.5,-1.875,0,0,19
0.9028757,-97.5,-97.5,1.875,0,0,20
0.9025304,-97.5,-97.5,5.625,0,0,21
0.902029,-97.5,-97.5,9.375,0,0,22
0.901221,-97.5,-97.5,13.125,0,0,23
0.9002075,-97.5,-97.5,16.875,0,0,24
0.8990648,-97.5,-97.5,20.625,0,0,25
0.8976318,-97.5,-97.5,24.375,0,0,26
0.8960145,-97.5,-97.5,28.125,0,0,27
0.894226,-97.5,-97.5,31.875,0,0,28
0.8920294,-97.5,-97.5,35.625,0,0,29
0.8897441,-97.5,-97.5,39.375,0,0,30
0.8873405,-97.5,-97.5,43.125,0,0,31
0.8845512,-97.5,-97.5,46.875,0,0,32
0.8817811,-97.5,-97.5,50.625,0,0,33
0.8789915,-97.5,-97.5,54.375,0,0,34
0.8758711,-97.5,-97.5,58.125,0,0,35
0.8727308,-97.5,-97.5,61.875,0,0,36
0.8697124,-97.5,-97.5,65.625,0,0,37
0.866711,-97.5,-97.5,69.375,0,0,38
0.863568,-97.5,-97.5,73.125,0,0,39
0.8625398,-97.5,-92.5,-73.125,0,1,0
0.865851,-97.5,-92.5,-69.375,0,1,1
0.8691357,-97.5,-92.5,-65.625,0,1,2
0.8724218,-97.5,-92.5,-61.875,0,1,3
0.8757097,-97.5,-92.5,-58.125,0,1,4
